PM2.5,PM10,NOx,CO,Datetime
0.26300723182000807,0.20719016083254493,0.1042090439680801,0.11363636363636363,2017-01-01 12:00:00
0.055845721173161916,0.07190160832544938,0.1096854952276639,0.14393939393939395,2017-01-02 12:00:00
0.2743069505825633,0.4437086092715232,0.07854795806603035,0.18181818181818182,2017-01-03 12:00:00
0.38102651667336285,0.4361400189214759,0.07792207792207792,0.0,2017-01-04 12:00:00
0.3044395339493773,0.3765373699148533,0.1779064309184791,0.0,2017-01-05 12:00:00
0.3546605062274006,0.43235572374645226,0.20794867782819587,0.0,2017-01-06 12:00:00
0.21529730815588594,0.2677388836329234,0.05945861367548114,0.0,2017-01-07 12:00:00
0.28058457211731624,0.25733207190160834,0.08339852918166171,0.0,2017-01-08 12:00:00
0.21153073523503418,0.20340586565752128,0.11328430605539039,0.0,2017-01-09 12:00:00
0.06575127184194787,0.15694999695678596,0.0,0.0,2017-01-10 12:00:00
0.2705403776617116,0.4105960264900662,0.1004537631043655,0.0,2017-01-11 12:00:00
0.4048814785054239,0.510879848628193,0.079486778281959,0.0,2017-01-12 12:00:00
0.368471273603857,0.4096499526963103,0.11985604756689093,0.0,2017-01-13 12:00:00
0.23538569706709522,0.30747398297067174,0.09575966202472226,0.0,2017-01-14 12:00:00
0.3471273603856971,0.37464522232734154,0.10452198404005632,0.0,2017-01-15 12:00:00
0.26551828043390924,0.3036896877956481,0.11876075731497418,0.0,2017-01-16 12:00:00
0.3521494576134994,0.4295175023651845,0.1340948208418088,0.0,2017-01-17 12:00:00
0.1864202490960225,0.0,0.04834924112032545,0.0,2017-01-18 12:00:00
0.3044395339493773,0.3632923368022706,0.09935847285244874,0.0,2017-01-19 12:00:00
0.36596022498995584,0.510879848628193,0.13206071037396336,0.0,2017-01-20 12:00:00
0.23287464845319406,0.35572374645222327,0.06853387576279142,0.0,2017-01-21 12:00:00
0.23538569706709522,0.3027436140018922,0.3883586293224847,0.0,2017-01-22 12:00:00
0.37223784652470876,0.3292336802270577,0.17336879987482395,0.0,2017-01-23 12:00:00
0.29941743672157495,0.4380321665089877,0.1153184165232358,0.0,2017-01-24 12:00:00
0.3245279228605866,0.34910122989593184,0.09951494288843686,0.0,2017-01-25 12:00:00
0.2529630373644034,0.3547776726584674,0.08934439054920983,0.0,2017-01-26 12:00:00
0.21655283246283646,0.23178807947019867,0.10749491472383038,0.0,2017-01-27 12:00:00
0.2943953394937726,0.3349101229895932,0.13847598184947582,0.0,2017-01-28 12:00:00
0.29188429087987144,0.40870387890255444,0.15318416523235798,0.0,2017-01-29 12:00:00
0.2014865407794295,0.31315042573320717,0.29353778751369114,0.0,2017-01-30 12:00:00
0.12489955805544396,0.1674550614947966,0.12799248943827257,0.0,2017-01-31 12:00:00
0.12489955805544396,0.19962157048249762,0.08981380065717415,0.0,2017-02-01 12:00:00
0.24040779429489756,0.3377483443708609,0.09982788296041308,0.0,2017-02-02 12:00:00
0.2680293290478104,0.35004730368968784,0.13988421217336877,0.0,2017-02-03 12:00:00
0.1952089192446766,0.336802270577105,0.1059302143639493,0.0,2017-02-04 12:00:00
0.16130976295701088,0.1825922421948912,0.14066656235330935,0.0,2017-02-05 12:00:00
0.20776416231418243,0.2677388836329234,0.10452198404005632,0.0,2017-02-06 12:00:00
0.45886902370429894,0.6385998107852413,0.11657017681114067,0.0,2017-02-07 12:00:00
0.06575127184194787,0.15694999695678596,0.0,0.0,2017-02-08 12:00:00
0.1864202490960225,0.2847682119205298,0.10311375371616335,0.0,2017-02-09 12:00:00
0.24166331860184814,0.3774834437086093,0.09388202159286496,0.0,2017-02-10 12:00:00
0.06575127184194787,0.15694999695678596,0.0,0.0,2017-02-11 12:00:00
0.12741060666934512,0.23417876277503655,0.11703958691910499,0.0,2017-02-12 12:00:00
0.19897549216552834,0.305781461171278,0.09419496166484118,0.0,2017-02-13 12:00:00
0.20901968662113302,0.32166508987701037,0.07870442810201847,0.0,2017-02-14 12:00:00
0.24728806749698673,0.3883443708609272,0.15036770458457205,0.20454545454545456,2017-02-15 12:00:00
0.2497991161108879,0.4096499526963103,0.16710999843529964,0.07575757575757576,2017-02-16 12:00:00
0.16758738449176375,0.4295175023651845,0.11876075731497418,0.06818181818181818,2017-02-17 12:00:00
0.12424668541582966,0.42149479659413436,0.12580190893443904,0.09090909090909091,2017-02-18 12:00:00
0.24794094013660106,0.4049195837275308,0.05147864184008762,0.08333333333333333,2017-02-19 12:00:00
0.1719566090799518,0.24787133396404917,0.03536222813331247,0.14393939393939395,2017-02-20 12:00:00
0.15628766572920855,0.39072847682119205,0.12501955875449852,0.09848484848484848,2017-02-21 12:00:00
0.2755624748895139,0.46879848628193,0.13362541073384446,0.11363636363636363,2017-02-22 12:00:00
0.3282944957814384,0.5331315042573321,0.1284618995462369,0.16666666666666666,2017-02-23 12:00:00
0.2561269586179189,0.5245789971617787,0.13925833202941637,0.06818181818181818,2017-02-24 12:00:00
0.2749096022498996,0.5421002838221382,0.14410890314504773,0.09848484848484848,2017-02-25 12:00:00
0.14624347127360388,0.4072658467360454,0.14442184321702395,0.09090909090909091,2017-02-26 12:00:00
0.4990458015267176,1.0,0.12173368799874824,0.16666666666666666,2017-02-27 12:00:00
0.3044395339493773,0.4976348155156103,0.09575966202472226,0.08333333333333333,2017-02-28 12:00:00
0.27119325030132585,0.543500473036897,0.1078078547958066,0.15151515151515152,2017-03-01 12:00:00
0.2497991161108879,0.3954588457899716,0.0797997183539352,0.12878787878787878,2017-03-02 12:00:00
