Datetime,PM2.5,PM10,NOx,CO
2018-06-25 12:00:00,18.67,52.7,10.67,0.28
2018-06-26 12:00:00,18.25,56.0,13.17,0.25
2018-06-27 12:00:00,19.1,53.94,13.65,0.28
2018-06-28 12:00:00,23.0,56.5,16.13,0.33
2018-06-29 12:00:00,18.79,65.3,13.62,0.26
2018-06-30 12:00:00,20.25,51.15,13.63,0.22
2018-07-01 12:00:00,16.75,44.1,15.79,0.29
2018-07-02 12:00:00,11.3,33.0,13.48,0.2
2018-07-03 12:00:00,18.75,55.6,14.09,0.26
2018-07-04 12:00:00,18.5,77.7,11.67,0.42
2018-07-05 12:00:00,15.96,48.65,14.94,0.17
2018-07-06 12:00:00,17.08,43.4,12.6,0.26
2018-07-07 12:00:00,24.0,62.05,13.04,0.31
2018-07-08 12:00:00,20.7,37.94,13.33,0.32
2018-07-09 12:00:00,19.15,54.88,13.84,0.26
2018-07-10 12:00:00,21.96,52.6,10.55,0.27
2018-07-11 12:00:00,22.79,47.85,12.08,0.39
2018-07-12 12:00:00,9.92,13.95,16.22,0.34
2018-07-13 12:00:00,15.5,37.5,13.4,0.23
2018-07-14 12:00:00,17.79,34.8,13.67,0.26
2018-07-15 12:00:00,20.15,49.81,16.3,0.32
2018-07-16 12:00:00,12.75,23.62,11.03,0.34
2018-07-17 12:00:00,14.4,38.0,11.94,0.33
2018-07-18 12:00:00,12.42,28.6,12.9,0.3
2018-07-19 12:00:00,13.95,39.44,11.26,0.27
2018-07-20 12:00:00,16.4,40.56,12.2,0.38
2018-07-21 12:00:00,17.8,47.44,10.12,0.33
2018-07-22 12:00:00,17.25,45.67,12.25,0.41
2018-07-23 12:00:00,19.45,60.06,11.84,0.34
2018-07-24 12:00:00,14.35,41.25,11.8,0.34
2018-07-25 12:00:00,23.15,71.6,12.27,0.45
2018-07-26 12:00:00,20.1,60.1,9.01,0.49
2018-07-27 12:00:00,15.45,52.25,11.22,0.27
2018-07-28 12:00:00,17.35,61.35,12.95,0.54
2018-07-29 12:00:00,23.81,67.69,17.84,0.29
2018-07-30 12:00:00,22.9,80.3,14.31,0.26
2018-07-31 12:00:00,17.65,70.9,8.12,0.21
2018-08-01 12:00:00,19.88,78.12,13.42,0.13
2018-08-02 12:00:00,18.1,56.35,13.85,0.23
2018-08-03 12:00:00,19.62,72.81,14.8,0.33
2018-08-04 12:00:00,14.7,61.15,14.35,0.31
2018-08-05 12:00:00,16.81,60.4,15.36,0.29
2018-08-06 12:00:00,31.45,84.56,10.76,0.35
2018-08-07 12:00:00,14.88,65.33,11.57,0.39
2018-08-08 12:00:00,17.05,47.44,14.53,0.4
2018-08-09 12:00:00,15.17,43.45,12.86,0.41
2018-08-10 12:00:00,14.79,43.35,11.02,0.38
2018-08-11 12:00:00,15.92,29.0,13.97,0.33
2018-08-12 12:00:00,12.6,28.55,14.32,0.29
2018-08-13 12:00:00,16.88,25.05,8.26,0.2
2018-08-14 12:00:00,15.12,32.15,16.53,0.34
2018-08-15 12:00:00,23.08,67.25,6.02,0.35
2018-08-16 12:00:00,9.0,12.19,13.35,0.42
2018-08-17 12:00:00,17.08,37.35,14.28,0.4
2018-08-18 12:00:00,22.4,37.38,7.35,0.29
2018-08-19 12:00:00,15.62,40.25,25.35,0.27
2018-08-20 12:00:00,14.0,30.65,14.72,0.35
2018-08-21 12:00:00,10.71,21.8,12.3,0.32
2018-08-22 12:00:00,9.25,31.25,12.02,0.34
2018-08-23 12:00:00,11.45,31.19,13.16,0.38
2018-08-24 12:00:00,11.9,49.67,14.45,0.39
2018-08-25 12:00:00,9.7,51.58,12.11,0.2
2018-08-26 12:00:00,10.3,37.33,12.58,0.2
2018-08-27 12:00:00,11.9,32.06,13.92,0.24
2018-08-28 12:00:00,17.6,57.88,16.13,0.2
2018-08-29 12:00:00,21.83,66.6,12.66,0.25
2018-08-30 12:00:00,22.75,86.05,11.93,0.25
2018-08-31 12:00:00,25.12,79.55,13.72,0.25
2018-09-01 12:00:00,20.2,74.94,12.61,0.25
2018-09-02 12:00:00,15.71,47.5,14.07,0.3
2018-09-03 12:00:00,13.67,38.45,11.68,0.26
2018-09-04 12:00:00,19.62,56.25,17.32,0.28
2018-09-05 12:00:00,19.0,74.69,13.0,0.38
2018-09-06 12:00:00,21.75,66.06,11.04,0.2
2018-09-07 12:00:00,25.38,80.15,10.86,0.76
2018-09-08 12:00:00,19.1,45.88,8.85,0.33
2018-09-09 12:00:00,25.1,67.69,11.37,0.42
2018-09-10 12:00:00,28.25,82.2,17.42,0.39
2018-09-11 12:00:00,34.21,71.1,17.53,0.6
2018-09-12 12:00:00,27.67,31.6,18.03,0.55
2018-09-13 12:00:00,33.12,56.5,16.4,0.34
2018-09-14 12:00:00,44.62,87.0,18.81,0.62
2018-09-15 12:00:00,40.96,71.1,14.65,0.44
2018-09-16 12:00:00,39.38,60.7,18.28,0.42
2018-09-17 12:00:00,41.35,91.94,10.12,0.47
2018-09-18 12:00:00,39.1,49.5,10.37,0.41
2018-09-19 12:00:00,34.79,84.65,12.52,0.39
2018-09-20 12:00:00,40.12,95.9,15.87,0.47
2018-09-21 12:00:00,41.67,73.9,16.88,0.56
2018-09-22 12:00:00,28.58,48.8,9.69,0.22
2018-09-23 12:00:00,30.92,53.35,13.89,0.4
2018-09-24 12:00:00,33.0,70.9,17.92,0.57
2018-09-25 12:00:00,35.54,63.9,17.12,0.56
2018-09-26 12:00:00,46.75,94.2,22.36,0.74
2018-09-27 12:00:00,36.9,60.1,15.88,0.64
2018-09-28 12:00:00,47.38,97.05,19.11,0.54
2018-09-29 12:00:00,57.75,105.1,18.88,0.51
2018-09-30 12:00:00,61.0,103.15,16.22,0.39
2018-10-01 12:00:00,65.38,114.95,17.38,0.42
2018-10-02 12:00:00,28.71,56.75,16.77,0.37
2018-10-03 12:00:00,32.38,70.0,16.34,0.51
2018-10-04 12:00:00,38.79,77.35,20.28,0.45
2018-10-05 12:00:00,39.0,108.1,19.6,0.36
2018-10-06 12:00:00,56.04,129.15,26.33,0.58
2018-10-07 12:00:00,57.54,121.5,23.94,0.37
2018-10-08 12:00:00,62.88,131.15,21.81,0.38
2018-10-09 12:00:00,45.15,115.69,18.12,0.17
2018-10-10 12:00:00,41.2,121.06,25.15,0.28
2018-10-11 12:00:00,45.92,130.9,21.17,0.35
2018-10-12 12:00:00,43.79,97.35,14.89,0.4
2018-10-13 12:00:00,44.65,87.75,13.31,0.33
2018-10-14 12:00:00,32.4,56.19,12.87,0.29
2018-10-15 12:00:00,57.33,108.3,18.0,0.68
2018-10-16 12:00:00,48.6,83.31,15.87,0.58
2018-10-17 12:00:00,42.46,55.45,19.62,0.71
2018-10-18 12:00:00,43.75,56.35,17.56,0.7
2018-10-19 12:00:00,39.08,76.0,16.13,0.44
2018-10-20 12:00:00,50.04,110.95,16.8,0.44
2018-10-21 12:00:00,52.29,123.9,17.4,0.54
2018-10-22 12:00:00,66.25,134.9,20.03,0.62
2018-10-23 12:00:00,57.95,120.25,20.0,0.67
2018-10-24 12:00:00,78.96,169.95,39.58,1.29
2018-10-25 12:00:00,54.67,125.85,18.92,0.67
2018-10-26 12:00:00,32.9,113.38,14.71,0.3
2018-10-27 12:00:00,47.75,122.45,19.52,0.51
2018-10-28 12:00:00,37.46,108.25,17.93,0.42
2018-10-29 12:00:00,37.71,141.5,15.73,0.43
2018-10-30 12:00:00,45.46,90.15,17.62,0.44
2018-10-31 12:00:00,48.54,108.7,18.42,0.47
2018-11-01 12:00:00,33.1,69.5,55.88,0.39
2018-11-02 12:00:00,33.25,65.2,17.5,0.46
2018-11-03 12:00:00,15.58,46.45,14.94,0.38
2018-11-04 12:00:00,20.5,49.6,15.52,0.3
2018-11-05 12:00:00,24.75,52.55,16.12,0.37
2018-11-06 12:00:00,39.0,85.25,20.25,0.45
2018-11-07 12:00:00,47.79,88.9,18.21,0.49
2018-11-08 12:00:00,49.29,96.55,17.63,0.49
2018-11-09 12:00:00,60.54,108.2,18.1,0.4
2018-11-10 12:00:00,64.17,124.15,19.07,0.38
2018-11-11 12:00:00,51.17,93.75,17.32,0.36
2018-11-12 12:00:00,52.62,135.4,20.19,0.31
2018-11-13 12:00:00,60.12,132.5,23.49,0.47
2018-11-14 12:00:00,72.2,159.95,25.73,0.53
2018-11-15 12:00:00,49.81,120.25,21.51,0.35
2018-11-16 12:00:00,43.17,108.6,22.48,0.55
2018-11-17 12:00:00,19.04,53.1,16.98,0.39
2018-11-18 12:00:00,17.21,45.35,15.96,0.37
2018-11-19 12:00:00,20.04,59.1,15.27,0.4
2018-11-20 12:00:00,55.8,103.56,21.5,0.62
2018-11-21 12:00:00,54.33,122.55,17.19,0.51
2018-11-22 12:00:00,47.67,112.1,19.77,0.41
2018-11-23 12:00:00,,,,
2018-11-24 12:00:00,62.79,126.85,18.65,0.41
2018-11-25 12:00:00,56.67,124.2,17.3,0.49
2018-11-26 12:00:00,61.04,136.5,18.94,0.56
2018-11-27 12:00:00,57.55,140.85,23.2,0.68
2018-11-28 12:00:00,63.17,126.55,20.52,0.65
2018-11-29 12:00:00,60.79,108.15,22.44,0.63
2018-11-30 12:00:00,53.58,108.05,23.12,0.61
2018-12-01 12:00:00,52.29,117.55,20.01,0.6
2018-12-02 12:00:00,62.25,95.94,18.02,0.62
2018-12-03 12:00:00,72.45,119.5,20.61,0.66
2018-12-04 12:00:00,80.75,148.95,21.6,0.81
2018-12-05 12:00:00,66.38,122.5,22.1,0.78
2018-12-06 12:00:00,59.46,97.8,19.93,0.77
2018-12-07 12:00:00,55.96,77.25,14.96,0.54
2018-12-08 12:00:00,76.21,120.05,16.45,0.66
2018-12-09 12:00:00,68.0,129.88,17.68,0.78
2018-12-10 12:00:00,80.0,127.35,11.52,0.59
2018-12-11 12:00:00,78.92,128.95,14.84,0.63
2018-12-12 12:00:00,78.38,128.15,17.84,0.64
2018-12-13 12:00:00,69.71,116.8,17.63,0.68
2018-12-14 12:00:00,82.0,125.75,26.95,1.32
2018-12-15 12:00:00,70.17,111.0,17.32,0.43
2018-12-16 12:00:00,76.88,141.8,19.97,0.61
2018-12-17 12:00:00,66.96,107.05,22.57,0.6
2018-12-18 12:00:00,16.79,28.8,17.21,0.43
2018-12-19 12:00:00,21.96,51.05,17.5,0.4
2018-12-20 12:00:00,30.38,58.45,22.38,0.57
2018-12-21 12:00:00,48.29,99.2,21.87,0.6
2018-12-22 12:00:00,68.42,120.15,25.63,0.71
2018-12-23 12:00:00,71.12,126.94,21.81,0.66
2018-12-24 12:00:00,81.25,168.19,17.92,1.32
2018-12-25 12:00:00,72.33,137.55,23.05,0.54
2018-12-26 12:00:00,62.4,118.45,21.39,0.67
2018-12-27 12:00:00,65.67,140.5,19.0,0.5
2018-12-28 12:00:00,52.75,126.6,18.44,0.45
2018-12-29 12:00:00,61.83,121.6,18.58,0.46
2018-12-30 12:00:00,65.29,114.2,20.51,0.42
2018-12-31 12:00:00,53.85,111.6,28.15,0.67
2019-01-01 12:00:00,48.67,100.7,27.87,0.44
2019-01-02 12:00:00,72.29,154.15,30.94,0.68
2019-01-03 12:00:00,66.42,124.8,27.98,0.68
2019-01-04 12:00:00,78.1,155.6,32.61,0.58
2019-01-05 12:00:00,72.88,124.75,18.49,0.61
2019-01-06 12:00:00,80.04,141.65,19.62,0.56
2019-01-07 12:00:00,78.45,159.95,28.37,0.77
2019-01-08 12:00:00,80.33,168.5,27.01,0.58
2019-01-09 12:00:00,80.25,168.8,30.66,0.66
2019-01-10 12:00:00,73.42,149.56,34.04,0.55
2019-01-11 12:00:00,73.79,134.25,25.84,0.88
2019-01-12 12:00:00,79.46,161.4,26.43,0.59
2019-01-13 12:00:00,73.21,117.25,18.32,0.49
2019-01-14 12:00:00,81.62,143.3,21.76,0.55
2019-01-15 12:00:00,79.83,151.95,18.26,0.59
2019-01-16 12:00:00,79.5,149.4,20.75,0.61
2019-01-17 12:00:00,79.29,149.8,29.89,0.67
2019-01-18 12:00:00,80.67,162.1,25.99,0.76
2019-01-19 12:00:00,79.96,152.05,21.35,0.57
2019-01-20 12:00:00,76.21,146.0,27.39,0.65
2019-01-21 12:00:00,67.5,129.05,25.27,0.58
2019-01-22 12:00:00,38.67,91.5,18.92,0.33
2019-01-23 12:00:00,65.75,108.7,18.0,0.4
2019-01-24 12:00:00,66.17,124.45,26.06,0.52
2019-01-25 12:00:00,30.54,80.9,15.67,0.42
2019-01-26 12:00:00,43.42,70.5,17.14,0.5
2019-01-27 12:00:00,58.08,92.55,21.01,0.42
2019-01-28 12:00:00,77.67,108.85,21.32,0.59
2019-01-29 12:00:00,63.83,108.55,20.61,0.47
2019-01-30 12:00:00,50.88,120.1,25.56,0.45
2019-01-31 12:00:00,73.25,128.8,20.15,0.55
2019-02-01 12:00:00,66.83,104.7,19.59,0.53
2019-02-02 12:00:00,58.92,105.15,21.51,0.49
2019-02-03 12:00:00,56.05,100.7,18.77,0.46
2019-02-04 12:00:00,64.55,122.5,21.11,0.46
2019-02-05 12:00:00,60.2,118.1,22.28,0.59
2019-02-06 12:00:00,69.25,127.45,17.87,0.64
2019-02-07 12:00:00,59.29,110.15,14.82,0.44
2019-02-08 12:00:00,44.88,147.7,18.95,0.41
2019-02-09 12:00:00,41.8,160.06,13.09,0.26
2019-02-10 12:00:00,62.44,162.5,23.41,0.46
2019-02-11 12:00:00,55.67,102.25,21.48,0.52
2019-02-12 12:00:00,70.83,124.85,25.67,0.6
2019-02-13 12:00:00,67.88,136.25,24.86,0.51
2019-02-14 12:00:00,68.08,135.85,25.3,0.62
2019-02-15 12:00:00,31.62,99.85,18.6,0.38
2019-02-16 12:00:00,48.62,101.35,21.78,0.5
2019-02-17 12:00:00,48.85,88.81,24.26,0.48
2019-02-18 12:00:00,58.88,117.2,22.73,0.44
2019-02-19 12:00:00,51.96,107.3,19.03,0.51
2019-02-20 12:00:00,34.75,102.75,17.09,0.41
2019-02-21 12:00:00,34.05,87.65,17.6,0.41
2019-02-22 12:00:00,42.79,109.85,23.42,0.47
2019-02-23 12:00:00,54.95,126.6,22.7,0.58
2019-02-24 12:00:00,40.75,98.15,17.46,0.23
2019-02-25 12:00:00,34.62,118.95,15.21,0.3
2019-02-26 12:00:00,46.38,133.05,19.69,0.31
2019-02-27 12:00:00,62.79,138.9,22.54,0.48
2019-02-28 12:00:00,45.75,137.1,18.82,0.33
2019-03-01 12:00:00,51.8,98.4,20.28,0.54
2019-03-02 12:00:00,33.62,74.92,16.42,0.41
2019-03-03 12:00:00,38.75,64.33,12.0,0.28
2019-03-04 12:00:00,41.69,91.19,15.22,0.57
2019-03-05 12:00:00,58.85,177.69,17.21,0.52
2019-03-06 12:00:00,51.12,148.44,23.57,0.46
2019-03-07 12:00:00,65.67,157.85,21.8,0.69
2019-03-08 12:00:00,70.88,146.65,19.68,0.65
2019-03-09 12:00:00,46.25,106.45,16.82,0.45
2019-03-10 12:00:00,50.35,122.75,16.62,0.41
2019-03-11 12:00:00,32.5,121.69,12.61,0.38
2019-03-12 12:00:00,33.55,100.25,16.55,0.35
2019-03-13 12:00:00,33.58,126.25,12.98,0.39
2019-03-14 12:00:00,36.2,89.06,14.45,0.33
2019-03-15 12:00:00,40.95,117.5,11.95,0.43
2019-03-16 12:00:00,37.04,109.12,15.15,0.61
2019-03-17 12:00:00,37.05,95.44,15.02,0.48
2019-03-18 12:00:00,34.85,85.75,21.9,0.7
2019-03-19 12:00:00,32.2,79.81,12.81,0.6
2019-03-20 12:00:00,39.15,106.2,16.13,0.64
2019-03-21 12:00:00,45.55,102.94,13.59,0.62
2019-03-22 12:00:00,34.62,79.6,14.28,0.52
2019-03-23 12:00:00,42.88,97.95,17.74,0.68
2019-03-24 12:00:00,40.12,105.7,16.3,0.77
2019-03-25 12:00:00,50.42,133.15,19.73,0.8
2019-03-26 12:00:00,44.08,95.7,16.24,0.67
2019-03-27 12:00:00,45.38,99.8,14.14,0.52
2019-03-28 12:00:00,59.29,150.65,19.97,0.76
2019-03-29 12:00:00,57.88,147.2,21.73,0.54
2019-03-30 12:00:00,52.35,116.38,11.76,0.62
2019-03-31 12:00:00,42.25,124.88,14.55,0.52
2019-04-01 12:00:00,39.7,137.12,13.49,0.32
2019-04-02 12:00:00,37.83,117.5,17.39,0.51
2019-04-03 12:00:00,49.0,134.0,18.87,0.85
2019-04-04 12:00:00,38.21,100.45,14.52,0.5
2019-04-05 12:00:00,35.54,105.25,16.12,0.5
2019-04-06 12:00:00,31.29,64.4,12.2,0.47
2019-04-07 12:00:00,31.4,73.31,12.98,0.54
2019-04-08 12:00:00,25.25,71.31,13.07,0.53
2019-04-09 12:00:00,36.25,81.5,16.75,0.5
2019-04-10 12:00:00,42.85,81.38,15.01,0.44
2019-04-11 12:00:00,17.44,45.17,10.61,0.32
2019-04-12 12:00:00,40.05,105.88,18.3,0.52
2019-04-13 12:00:00,33.08,79.35,17.4,0.5
2019-04-14 12:00:00,32.85,66.56,13.42,0.34
2019-04-15 12:00:00,34.96,82.4,12.38,0.35
2019-04-16 12:00:00,38.21,112.2,16.57,0.54
2019-04-17 12:00:00,33.67,75.8,13.36,0.45
2019-04-18 12:00:00,43.54,113.0,13.82,0.41
2019-04-19 12:00:00,23.67,54.4,12.32,0.48
2019-04-20 12:00:00,25.96,69.15,12.49,0.42
2019-04-21 12:00:00,19.25,47.81,9.77,0.48
2019-04-22 12:00:00,33.75,70.81,12.63,0.64
2019-04-23 12:00:00,23.79,51.25,9.98,0.39
2019-04-24 12:00:00,32.17,77.85,15.08,0.6
2019-04-25 12:00:00,32.25,85.75,13.32,0.43
2019-04-26 12:00:00,29.94,91.38,9.44,0.41
2019-04-27 12:00:00,44.25,116.8,12.56,0.33
2019-04-28 12:00:00,34.4,99.31,12.31,0.49
2019-04-29 12:00:00,36.56,100.81,12.08,0.51
2019-04-30 12:00:00,38.56,100.17,9.21,0.48
2019-05-01 12:00:00,31.92,132.33,9.06,0.34
2019-05-02 12:00:00,40.2,182.56,11.99,0.37
2019-05-03 12:00:00,36.88,172.25,11.63,0.42
2019-05-04 12:00:00,32.65,140.12,11.66,0.44
2019-05-05 12:00:00,34.8,152.75,11.22,0.44
2019-05-06 12:00:00,24.5,134.25,11.22,0.2
2019-05-07 12:00:00,35.2,128.75,12.5,0.54
2019-05-08 12:00:00,29.81,161.4,11.43,0.24
2019-05-09 12:00:00,23.3,103.4,10.95,0.41
2019-05-10 12:00:00,27.88,126.12,11.65,0.41
2019-05-11 12:00:00,34.5,136.55,9.09,0.37
2019-05-12 12:00:00,31.65,87.94,8.9,0.45
2019-05-13 12:00:00,35.15,104.12,8.96,0.5
2019-05-14 12:00:00,36.04,121.15,10.43,0.51
2019-05-15 12:00:00,30.25,98.81,8.9,0.47
2019-05-16 12:00:00,30.5,111.56,7.54,0.45
2019-05-17 12:00:00,33.7,117.94,8.49,0.48
2019-05-18 12:00:00,38.17,160.7,9.33,0.44
2019-05-19 12:00:00,38.67,149.95,9.16,0.53
2019-05-20 12:00:00,40.33,92.2,7.91,0.44
2019-05-21 12:00:00,38.5,103.75,7.94,0.48
2019-05-22 12:00:00,31.96,83.5,9.93,0.49
2019-05-23 12:00:00,37.83,98.5,8.72,0.39
2019-05-24 12:00:00,30.08,92.3,8.28,0.43
2019-05-25 12:00:00,36.55,131.1,16.41,0.41
2019-05-26 12:00:00,38.83,139.6,11.51,0.44
2019-05-27 12:00:00,33.71,96.75,10.28,0.41
2019-05-28 12:00:00,34.79,139.75,10.97,0.39
2019-05-29 12:00:00,49.21,142.65,14.02,0.48
2019-05-30 12:00:00,32.54,125.4,9.14,0.47
2019-05-31 12:00:00,39.5,93.9,9.69,0.58
2019-06-01 12:00:00,29.38,81.75,10.98,0.34
2019-06-02 12:00:00,32.58,114.35,10.52,0.34
2019-06-03 12:00:00,25.67,81.5,9.77,0.4
2019-06-04 12:00:00,27.8,89.5,13.05,0.4
2019-06-05 12:00:00,34.05,82.75,10.39,0.38
2019-06-06 12:00:00,33.94,92.62,10.06,0.26
2019-06-07 12:00:00,28.95,73.94,9.67,0.38
2019-06-08 12:00:00,25.9,44.31,13.95,0.53
2019-06-09 12:00:00,26.31,43.83,10.13,0.39
2019-06-10 12:00:00,19.25,36.56,9.42,0.42
2019-06-11 12:00:00,10.25,28.56,9.51,0.36
2019-06-12 12:00:00,7.05,30.45,9.3,0.32
2019-06-13 12:00:00,12.21,39.5,10.02,0.32
2019-06-14 12:00:00,15.96,35.95,7.78,0.37
2019-06-15 12:00:00,22.54,65.65,7.2,0.37
2019-06-16 12:00:00,23.65,76.81,4.21,0.27
2019-06-17 12:00:00,19.12,67.31,6.26,0.31
2019-06-18 12:00:00,22.54,69.06,5.68,0.32
2019-06-19 12:00:00,21.33,65.75,6.36,0.3
2019-06-20 12:00:00,24.29,80.2,6.26,0.4
2019-06-21 12:00:00,33.46,100.05,6.65,0.32
2019-06-22 12:00:00,19.1,32.44,6.46,0.32
2019-06-23 12:00:00,20.5,53.3,7.41,0.32
2019-06-24 12:00:00,16.29,25.15,7.46,0.29
2019-06-25 12:00:00,26.25,33.8,6.92,0.35
2019-06-26 12:00:00,17.1,31.2,6.26,0.22
2019-06-27 12:00:00,9.4,20.95,5.5,0.33
2019-06-28 12:00:00,11.45,22.75,5.49,0.35
2019-06-29 12:00:00,17.29,33.75,9.62,0.41
2019-06-30 12:00:00,19.25,38.1,8.43,0.39
2019-07-01 12:00:00,22.25,45.8,8.34,0.31
2019-07-02 12:00:00,14.17,32.85,7.68,0.39
2019-07-03 12:00:00,20.33,44.6,9.02,0.25
2019-07-04 12:00:00,21.21,48.7,8.89,0.29
2019-07-05 12:00:00,18.96,47.85,8.49,0.46
2019-07-06 12:00:00,18.55,41.62,5.0,0.33
2019-07-07 12:00:00,15.6,44.31,4.6,0.27
2019-07-08 12:00:00,20.3,54.44,8.1,0.25
2019-07-09 12:00:00,19.85,39.55,7.7,0.31
2019-07-10 12:00:00,11.85,36.38,8.83,0.36
2019-07-11 12:00:00,14.69,33.42,5.84,0.38
2019-07-12 12:00:00,15.65,39.65,7.16,0.36
2019-07-13 12:00:00,9.55,44.88,6.38,0.34
2019-07-14 12:00:00,12.88,41.69,4.25,0.19
2019-07-15 12:00:00,12.58,49.75,5.58,0.22
2019-07-16 12:00:00,23.46,98.7,4.9,0.33
2019-07-17 12:00:00,22.67,82.6,7.2,0.35
2019-07-18 12:00:00,24.54,103.05,6.98,0.45
2019-07-19 12:00:00,24.4,57.15,8.09,0.42
2019-07-20 12:00:00,14.65,26.6,6.2,0.45
2019-07-21 12:00:00,7.56,18.19,5.64,0.36
2019-07-22 12:00:00,8.1,15.25,7.16,0.42
2019-07-23 12:00:00,4.75,16.35,6.02,0.43
2019-07-24 12:00:00,10.62,28.65,6.55,0.31
2019-07-25 12:00:00,9.55,38.5,7.96,0.37
2019-07-26 12:00:00,15.83,47.65,7.24,0.45
2019-07-27 12:00:00,13.0,32.45,8.35,0.35
2019-07-28 12:00:00,15.67,33.25,8.03,0.42
2019-07-29 12:00:00,7.58,28.88,6.98,0.67
2019-07-30 12:00:00,9.35,18.65,7.3,0.28
2019-07-31 12:00:00,13.04,28.5,8.21,0.42
2019-08-01 12:00:00,13.65,26.1,11.5,0.44
2019-08-02 12:00:00,11.0,14.06,8.85,0.36
2019-08-03 12:00:00,6.2,12.15,8.62,0.36
2019-08-04 12:00:00,6.0,11.5,8.43,0.54
2019-08-05 12:00:00,6.25,17.38,8.13,0.32
2019-08-06 12:00:00,10.44,20.35,9.47,0.41
2019-08-07 12:00:00,13.67,27.6,9.79,0.46
2019-08-08 12:00:00,18.38,43.1,12.79,0.31
2019-08-09 12:00:00,12.58,40.4,8.73,0.23
2019-08-10 12:00:00,13.75,41.38,10.49,0.36
2019-08-11 12:00:00,18.7,54.75,10.18,0.45
2019-08-12 12:00:00,21.45,57.5,7.68,0.31
2019-08-13 12:00:00,23.08,67.8,13.07,0.38
2019-08-14 12:00:00,16.83,54.75,12.72,0.22
2019-08-15 12:00:00,20.15,58.94,11.92,0.18
2019-08-16 12:00:00,14.71,51.45,11.42,0.32
2019-08-17 12:00:00,22.38,75.1,10.75,0.24
2019-08-18 12:00:00,23.8,79.12,12.36,0.23
2019-08-19 12:00:00,23.44,80.65,13.37,0.37
2019-08-20 12:00:00,33.65,79.85,14.02,0.32
2019-08-21 12:00:00,24.54,81.05,12.69,0.43
2019-08-22 12:00:00,18.83,70.4,9.72,0.47
2019-08-23 12:00:00,22.85,66.44,7.32,0.31
2019-08-24 12:00:00,13.95,52.4,7.26,0.27
2019-08-25 12:00:00,11.29,31.75,9.08,0.37
2019-08-26 12:00:00,17.38,40.95,8.49,0.51
2019-08-27 12:00:00,18.38,60.35,5.95,0.28
2019-08-28 12:00:00,16.83,59.3,6.48,0.36
2019-08-29 12:00:00,13.58,39.55,6.52,0.36
2019-08-30 12:00:00,11.04,33.3,6.64,0.33
2019-08-31 12:00:00,15.1,28.44,6.02,0.34
2019-09-01 12:00:00,11.15,22.75,9.3,0.4
2019-09-02 12:00:00,13.0,27.65,4.89,0.34
2019-09-03 12:00:00,12.12,28.19,7.13,0.34
2019-09-04 12:00:00,11.35,21.5,6.93,0.46
2019-09-05 12:00:00,13.38,22.95,6.89,0.33
2019-09-06 12:00:00,16.58,41.4,7.34,0.29
2019-09-07 12:00:00,19.85,29.65,8.65,0.32
2019-09-08 12:00:00,11.08,22.3,6.5,0.33
2019-09-09 12:00:00,13.21,30.4,6.28,0.34
2019-09-10 12:00:00,15.33,38.0,6.72,0.3
2019-09-11 12:00:00,25.0,68.35,9.11,0.32
2019-09-12 12:00:00,20.25,58.75,9.29,0.36
2019-09-13 12:00:00,17.42,35.1,7.05,0.33
2019-09-14 12:00:00,13.25,38.1,6.07,0.39
2019-09-15 12:00:00,15.05,29.56,4.55,0.2
2019-09-16 12:00:00,20.25,53.55,13.32,0.36
2019-09-17 12:00:00,25.62,56.05,4.99,0.43
2019-09-18 12:00:00,21.0,38.15,11.61,1.08
2019-09-19 12:00:00,28.67,55.5,11.62,0.56
2019-09-20 12:00:00,16.75,28.2,7.22,0.35
2019-09-21 12:00:00,16.33,52.65,6.11,0.32
2019-09-22 12:00:00,23.58,43.95,6.53,0.37
2019-09-23 12:00:00,15.4,37.15,5.42,0.58
2019-09-24 12:00:00,29.2,37.9,11.01,0.49
2019-09-25 12:00:00,31.62,44.95,10.32,0.54
2019-09-26 12:00:00,23.15,36.2,8.45,0.48
2019-09-27 12:00:00,8.67,14.8,4.93,0.15
2019-09-28 12:00:00,23.3,35.44,4.74,0.34
2019-09-29 12:00:00,24.6,41.25,5.47,0.42
2019-09-30 12:00:00,42.05,72.69,10.21,0.55
2019-10-01 12:00:00,29.7,36.55,6.87,0.36
2019-10-02 12:00:00,35.58,55.25,7.06,0.44
2019-10-03 12:00:00,23.15,54.38,6.91,0.49
2019-10-04 12:00:00,25.96,52.35,6.46,0.53
2019-10-05 12:00:00,40.65,70.69,7.28,0.54
2019-10-06 12:00:00,47.0,55.5,8.05,0.42
2019-10-07 12:00:00,58.83,80.2,8.73,0.56
2019-10-08 12:00:00,51.25,74.25,5.48,0.4
2019-10-09 12:00:00,62.35,87.8,7.43,0.5
2019-10-10 12:00:00,39.25,69.15,7.75,0.41
2019-10-11 12:00:00,25.33,35.4,8.28,0.49
2019-10-12 12:00:00,34.04,59.8,9.44,0.5
2019-10-13 12:00:00,42.85,65.85,9.45,0.6
2019-10-14 12:00:00,45.15,68.3,7.47,0.46
2019-10-15 12:00:00,54.35,85.3,9.42,0.49
2019-10-16 12:00:00,60.2,101.45,10.84,0.67
2019-10-17 12:00:00,48.25,91.6,9.92,0.45
2019-10-18 12:00:00,21.46,45.55,10.38,0.52
2019-10-19 12:00:00,22.85,51.1,8.88,0.5
